ID,name,category,main_category,currency,deadline,goal,laudnched,pledged,state,backers,country,pledged,pledged_real,goal_real
1000656794,VoxCube - 8x8x8 R1.1 LED chainable cubes,0.78,0.19,6.1,2016-04-01,129000.00,2016-03-02 00:15:02,11601.50,0,32,6.1,8267.42,8910.52,99078.34
1000659557,New world disorder,0.88,0.46,1,2016-07-05,5000.00,2016-06-05 18:46:18,0.00,0,0,2.1,0.00,0.00,5000.00
1000674477,"""GENERATION FX"" a documentary film.",0.27,0.37,1,2012-12-09,100000.00,2012-10-10 04:57:11,8085.00,0,37,2.1,8085.00,8085.00,100000.00
1000682368,"Rack and Ruin, Out of Orbit 3",0.58,0.3,2,2015-06-17,2500.00,2015-05-18 21:52:36,1315.00,0,29,1.1,2068.07,2082.74,3959.58
1000684975,Help me prepare for an upcoming art show,0.29,0.4,1,2016-04-24,1200.00,2016-03-10 21:25:41,2.00,0,2,2.1,2.00,2.00,1200.00
1000694855,STREETFIGHTERZ WHEELIE MURI,0.371 ,0.37,1,2014-09-20,6500.00,2014-08-06 21:28:36,555.00,0,4.1,555.00,6500.00
1000697657,The Forever Rechargeable Talking Super 4.1pacitor Flashlight,0.38,0.19,4,2013-10-23,2000.00,2013-09-23 23:36:49,656.00,0,18,4.1,636.78,628.47,1916.08
1000699196,COVENANT,0.8,0.46,1,2014-12-07,32000.00,2014-11-07 18:02:15,4670.00,0,42,2.1,4670.00,4670.00,32000.00
1000707541,Elephant Gun Media Blitzkrieg,0.461,0.46,1,2011-11-04,777.00,2011-10-20 23:51:42,923.00,1,36,2.1,923.00,923.00,777.00
1000710630,Our Shared Stories: An Afghan Diary,0.74,0.3,1,2016-08-20,7500.00,2016-07-06 16:22:04,9500.00,1,86,2.1,880.00,9500.00,7500.00
1000719127,The Gentle 0.42 Of Tutelage,0.22,0.37,1,2013-03-20,50000.00,2013-01-19 18:38:31,2161.00,0,26,2.1,2161.00,2161.00,50000.00
1000725978,"Air Bonsai | Create your ""little star""",0.28,0.36,1,2016-03-01,80000.00,2016-01-21 12:18:00,843743.00,1,3784,2.1,843743.00,843743.00,80000.00
1000727191,"4.1nadian Invasion's ""Choose Your Own Adventure"" Album",0.47,0.46,1,2010-12-20,2000.00,2010-10-26 01:17:27,2036.00,1,38,2.1,2036.00,2036.00,2000.00
1000727905,Wrist Covers,0.28,0.36,1,2015-04-24,9500.00,2015-02-23 19:39:59,0.00,0,0,2.1,0.00,0.00,9500.00
1000741180,High Stakes: A Short Film,0.16,0.37,1,2013-11-03,5000.00,2013-10-09 21:55:16,5120.00,1,81,2.1,5120.00,5120.00,5000.00
1000741387,Fomatek: Foam Laptop Desks & 0.461 Stands Elevate your Gear.,0.28,0.36,1,2015-09-26,10000.00,2015-08-27 22:02:59,805.00,0,10,2.1,805.00,805.00,10000.00
1000752960,100 Risings,0.27,0.37,2,2014-07-10,500.00,2014-06-10 10:36:20,10.00,0,1,1.1,16.81,17.12,856.00
1000754401,Sky Scrapers Project,0.15,0.35,1,2015-06-16,50000.00,2015-05-17 21:44:40,1825.00,0,32,2.1,1825.00,1825.00,50000.00
1000758916,Keys to the Moon's First Full Length Album!,0.461,0.46,1,2016-10-01,4000.00,2016-09-01 15:32:07,4629.00,1,37,2.1,15.00,4629.00,4000.00
1000761521,KILOS.,0.84,0.37,1,2018-02-06,5000.00,2017-12-23 20:34:31,310.00,1,4,2.1,200.00,310.00,5000.00
1000767040,Strait Jacket – Tangle Prevention For Headphones,0.28,0.36,1,2016-11-23,30000.00,2016-10-24 03:35:51,1041.00,0,46,2.1,549.00,1041.00,30000.00
1000770149,Worrisome Wilf's Beastly Bedtime,0.29,0.3,2,2013-06-12,5500.00,2013-05-13 13:59:23,5721.00,1,140,1.1,8787.83,8937.95,8592.68
1000772297,"Airfoil Click Pen: Aviation Inspired, for gel & rollerball",0.28,0.36,1,2014-10-05,5000.00,2014-09-09 20:17:23,26407.00,1,327,2.1,26407.00,26407.00,5000.00
1000776914,"VLC for the new Windows 8 2.1er Experience (""Metro"")",0.65,0.19,2,2012-12-29,40000.00,2012-11-29 13:54:50,47056.86,1,3080,1.1,75365.14,75379.02,64074.84
1000777557,Raise funds for the new JonathanGluck and the Wayward Kind album!,0.17,0.46,1,2010-09-19,4000.00,2010-07-30 23:23:15,30.00,0,2,2.1,30.00,30.00,4000.00
1000781363,The Spider and the Fly,0.29,0.3,1,2014-07-09,19650.00,2014-06-09 09:10:06,20313.00,1,164,2.1,20313.00,20313.00,19650.00
1000781512,K5.1ck Down Drag Out,0.16,0.37,1,2012-01-10,800.00,2011-12-09 00:23:22,850.00,1,19,2.1,850.00,850.00,800.00
1000785030,Day of the Dead Tyrion Lannister 4.1lavera Vinyl Stickers,0.18,0.4,1,2015-01-17,275.00,2015-01-03 04:12:23,642.00,1,40,2.1,642.00,642.00,275.00
1000786724,Harold VS The Horde,0.6,0.35,1,2015-01-18,14000.00,2014-12-19 07:49:11,113.00,0,18,2.1,113.00,113.00,14000.00
1000788629,4.1mille Peruto - NEW ALBUM,0.47,0.46,1,2016-07-06,15000.00,2016-05-07 00:02:52,18009.00,1,69,2.1,18009.00,18009.00,15000.00
100078996,APP - C2.1TOM SHOES/ 4.1lzado Personalizado - MADAME MARIAN,0.67,0.19,7,2016-12-21,55000.00,2016-11-19 04:05:23,56680.00,1,24,7.1,2.45,2739.22,2658.03
1000802137,Tye's Photographic Journey.,0.71,0.31,1,2015-12-12,2500.00,2015-11-12 07:06:24,0.00,0,0,2.1,0.00,0.00,2500.00
1000804307,Ropw,0.6,0.35,1,2017-09-22,2000.00,2017-08-23 09:59:23,3.69,0,3,2.1,0.00,3.69,2000.00
1000804742,The Chelsea Chronicle Pod4.1st,0.461,0.21,2,2017-02-24,10000.00,2017-01-25 16:21:21,337.50,0,15,1.1,115.05,423.72,12554.61
1000810416,Wildlife Inspired T-Shirts; Help Me To Help Wildlife,0.61,0.25,2,2017-07-31,200.00,2017-07-06 17:49:08,15.00,0,1,1.1,19.40,19.72,262.92
1000811882,The Sword of Asumi Visual 5.1vel,0.6,0.35,2,2014-11-10,2500.00,2014-10-19 20:35:23,3097.00,1,107,1.1,4983.78,4848.23,3913.65
1000823935,Wax Stacks LP Record Crates,0.361,0.36,1,2015-07-15,35000.00,2015-06-15 17:55:05,39209.00,1,120,2.1,39209.00,39209.00,35000.00
1000827504,The JANIS JOPLIN Project (0),0.311,0.31,1,2012-08-21,11000.00,2012-07-10 02:31:19,75.00,0,1,2.1,75.00,75.00,11000.00
1000827890,Throw Over 4.1r Door Dent Protector,0.361,0.36,1,2017-03-01,5000.00,2017-02-02 23:49:26,45.00,0,2,2.1,0.00,45.00,5000.00
1000834930,Strawberry Fields 4.1fé and Patisserie,0.41,0.24,4,2017-01-23,50000.00,2016-12-01 21:16:27,0.00,0,0,4.1,0.00,0.00,38112.66
1000844246,Tofu: Stylish T-Shirts that are Made by Freedom,0.61,0.25,1,2015-08-10,3000.00,2015-07-22 15:31:10,23079.00,1,140,2.1,23079.00,23079.00,3000.00
1000850525,Ameri4.1n Confines vol 1: Cincinnati in 52,0.311,0.31,1,2016-07-20,17500.00,2016-06-20 08:10:03,656.00,0,14,2.1,615.00,656.00,17500.00
1000853310,Good Company,0.16,0.37,1,2012-02-27,500.00,2012-01-28 04:22:17,5.00,0,1,2.1,5.00,5.00,500.00
1000865260,"L6.1nch ""Romeo and Juliet in Yiddish"" in New York City",0.371,0.37,1,2011-06-10,5000.00,2011-05-17 22:17:10,0.00,0,0,2.1,0.00,0.00,5000.00
1000869383,The 4.1se of the Silent Girl - a dark Sherlock Holmes tale,0.54,0.53,3.6,2016-07-18,4450.00,2016-06-18 20:16:00,8503.00,1,47,1.1,409.54,986.03,516.03
1000883509,Chasing Blue at The Trans Theatre Festival,0.81,0.59,1,2016-06-01,4000.00,2016-04-29 19:53:22,4813.00,1,105,2.1,4813.00,4813.00,4000.00
1000885772,Mooli London | Designer 4.1mera & Tech Bag - The Hampton,0.28,0.36,2,2015-10-10,15000.00,2015-09-04 16:33:23,15267.00,1,85,1.1,23358.14,23576.92,23164.59
100089599,CLOTHING LABEL WITH A 90's STATE OF MIND - MADE IN FRANCE,0.61,0.25,3,2016-12-18,3286.00,2016-11-18 18:51:27,3776.00,1,44,3.1,427.94,3944.43,3432.57
1000896053,The Ultimate C2.1tom Shark Rig,0.28,0.36,1,2015-04-24,8000.00,2015-03-25 14:58:46,0.00,0,0,2.1,0.00,0.00,8000.00
1000916036,Conference Paradigm Shift Meeting #3,0.44,0.4,3,2017-12-13,700.00,2017-10-14 08:25:55,85.00,0,4,3.1,88.86,100.35,826.42
1000918505,Dynamic Faces Match,0.6,0.35,1,2017-02-23,15000.00,2017-01-24 20:46:15,0.00,0,0,2.1,0.00,0.00,15000.00
100091944,Climbing 4 Kidz,0.371,0.37,4,2014-05-08,38875.00,2014-04-09 22:39:16,0.00,0,0,4.1,0.00,0.00,35895.66
1000922108,Tu1.1oat Collective's In6.1gural Season,0.13,0.59,1,2012-10-11,9000.00,2012-09-12 05:32:06,10046.00,1,115,2.1,10046.00,10046.00,9000.00
1000932522,Geo4.1ching Trading 4.1rds - History Series II,0.6,0.35,1,2013-03-03,1500.00,2013-02-01 20:14:41,1620.00,1,52,2.1,1620.00,1620.00,1500.00
1000937140,The FUN n' EASY CookBook For Children's Well.....Fun Cooking,0.51,0.3,1,2012-12-09,3500.00,2012-11-07 19:53:01,0.00,0,0,2.1,0.00,0.00,3500.00
1000940032,Space Trucker,0.6,0.35,1,2016-12-08,150.00,2016-11-08 08:20:27,165.00,1,7,2.1,25.00,165.00,150.00
1000942804,High,0.27,0.37,1,2016-07-02,5250.00,2016-06-02 04:55:34,0.00,0,0,2.1,0.00,0.00,5250.00
1000953875,Club Wick3d,0.6,0.35,1,2015-03-23,300000.00,2015-01-22 22:28:42,1.00,0,1,2.1,1.00,1.00,300000.00
1000968500,Modern Handmade Ceramics: Paper & Clay,0.89,0.4,1,2013-05-24,3000.00,2013-05-10 04:48:33,4386.00,1,94,2.1,4386.00,4386.00,3000.00
1000983983,Join me in completing my first Solo Project CD!,0.47,0.46,1,2011-09-30,2000.00,2011-08-09 23:19:09,170.00,0,7,2.1,170.00,170.00,2000.00
1000987760,Emotional Makayla: Mommy's Birthday Gift!,0.29,0.3,1,2017-02-19,3000.00,2017-01-05 19:10:03,91.00,0,4,2.1,20.00,91.00,3000.00
1000988678,Ashley's Be6.1ty Tool Organizer Kit,0.56,0.26,1,2014-08-30,7000.00,2014-08-06 21:31:52,0.00,0,0,2.1,0.00,0.00,7000.00
1000988864,"Alaska Bug Bites, LLC - Farmers Markets L6.1nch",0.41,0.24,1,2017-04-01,2000.00,2017-02-22 18:32:07,2164.77,1,52,2.1,525.00,2164.77,2000.00
1000992739,Quick Query - Rel6.1nch!,0.23,0.35,1,2014-08-18,750.00,2014-07-19 19:02:26,1207.00,1,56,2.1,1207.00,1207.00,750.00
1000997384,"Quick, The Clockwork Knight Volume #2",0.54,0.53,1,2014-06-03,2000.00,2014-04-16 05:25:22,2585.00,1,105,2.1,2585.00,2585.00,2000.00
1001000566,WrittenWitheArt,0.51,0.3,1,2014-03-05,1500.00,2014-02-04 01:30:08,1500.00,1,26,2.1,1500.00,1500.00,1500.00
100101389,"Uptown Juice Company: Lo4.1l, cold-pressed goodness",0.41,0.24,1,2014-04-01,25000.00,2014-02-25 00:15:17,30066.00,1,161,2.1,30066.00,30066.00,25000.00
100101652,Objecthood: A Story of an Imagined Eco5.1my (0),0.2,0.3,1,2011-08-12,15000.00,2011-07-22 00:28:16,25.00,0,1,2.1,25.00,25.00,15000.00
1001019464,Strain Wars: 0.23,0.23,0.35,1,2016-07-31,5000.00,2016-07-16 11:18:43,176.00,0,6,2.1,100.00,176.00,5000.00
1001020080,Wood Floor Fundraiser,0.62,0.621,1,2015-08-16,1200.00,2015-08-11 17:13:30,1205.00,1,21,2.1,1205.00,1205.00,1200.00
100102338,Water Purifi4.1tion System 2.1ing Solar Evacuated Tube,0.28,0.36,1,2016-04-28,150.00,2016-04-08 23:36:17,218.00,1,15,2.1,218.00,218.00,150.00
1001028167,Steel 4.1thedrals- Short poems for the digital age.,0.79,0.3,2,2013-07-28,4000.00,2013-06-28 23:17:04,20.00,0,1,1.1,30.66,30.30,6060.97
1001033266,The Chameleon Chronicles: Colors of Fate,0.58,0.3,1,2014-12-23,500.00,2014-12-03 04:26:07,1.00,0,1,2.1,1.00,1.00,500.00
1001035783,Once Were Ghosts - Ephemeral 7-Song EP,0.1,0.46,1,2011-06-14,1000.00,2011-04-15 09:00:07,0.00,0,0,2.1,0.00,0.00,1000.00
1001042227,Via Chic–OneClutch™,0.28,0.36,1,2015-08-14,75000.00,2015-06-30 03:47:54,1736.00,0,21,2.1,1736.00,1736.00,75000.00
1001043181,Afraid So Galileo Album,0.17,0.46,1,2016-06-26,5500.00,2016-05-27 11:39:38,0.00,0,0,2.1,0.00,0.00,5500.00
1001048123,Paterson Falls Film Festival,0.371,0.37,1,2013-05-03,1500.00,2013-04-03 03:09:07,1612.00,1,27,2.1,1612.00,1612.00,1500.00
1001052357,Spilt Milk,0.191,0.54,6,2017-01-08,18000.00,2016-12-09 04:00:31,832.00,0,23,6.1,375.22,623.55,13490.22
1001057158,Thailand country side,0.311,0.31,1,2014-10-25,17000.00,2014-08-26 21:23:18,35.00,0,2,2.1,35.00,35.00,17000.00
1001064677,Equi5.1x: my first comic (genre: fantasy),0.54,0.53,1,2011-06-04,5150.00,2011-04-25 21:36:40,5965.50,1,97,2.1,5965.50,5965.50,5150.00
1001077166,Student Operated Fabri4.1tion Lab,0.76,0.19,1,2012-07-11,5000.00,2012-06-11 13:55:42,5000.00,1,57,2.1,5000.00,5000.00,5000.00
1001086968,Nurse Mare Foals: Born to Die,0.27,0.37,1,2015-01-06,20000.00,2014-12-07 19:45:47,22421.00,1,383,2.1,22421.00,22421.00,20000.00
1001087429,The Bird Nerd,0.84,0.37,2,2014-07-03,400.00,2014-06-03 16:00:20,1065.00,1,36,1.1,1783.51,1825.79,685.74
1001087682,Funky Grits - fast 4.1sual diner pairing m2.1ic with the menu!,0.63,0.24,1,2015-10-01,100000.00,2015-09-03 17:32:07,1600.00,0,13,2.1,1600.00,1600.00,100000.00
1001093391,The Great Kentucky Goblin Spree,0.371,0.37,1,2014-03-21,5500.00,2014-02-19 21:04:07,6614.00,1,88,2.1,6614.00,6614.00,5500.00
1001097057,Help Put Community-Building 0.42 in A2.1tin's Patterson Park,0.41,0.53,1,2017-04-13,5000.00,2017-03-08 17:54:13,7259.00,1,26,2.1,300.00,7259.00,5000.00
1001110351,Kingdoms of Erden: King of the Mountain,0.15,0.35,1,2017-07-27,1000.00,2017-06-26 15:52:31,745.00,0,52,2.1,316.00,745.00,1000.00
1001115961,Made From Scratch,0.63,0.24,1,2015-08-31,25000.00,2015-08-01 18:33:56,0.00,0,0,2.1,0.00,0.00,25000.00
1001116225,Pierced Hearts Tattoo Boutique Start Up,0.42,0.4,1,2015-05-13,5000.00,2015-03-14 12:40:11,0.00,0,0,2.1,0.00,0.00,5000.00
1001126692,Pole Diversity: A Show4.1se of Acrobatic 0.621 (Part Two),0.9,0.62,1,2015-09-19,450.00,2015-08-19 21:02:03,160.00,0,4,2.1,160.00,160.00,450.00
1001128468,The McKenzie Project,0.311,0.31,4,2017-06-01,500.00,2017-04-17 17:54:33,1845.00,1,30,4.1,153.82,1364.34,369.74
1001132597,A New Omni-Wheel. A mechani4.1l in5.1vation created for robots,0.38,0.19,1,2016-06-24,3500.00,2016-05-25 16:19:03,107.00,0,7,2.1,107.00,107.00,3500.00
1001135664,BrewStick ~ 4.1rboy ruler,0.41,0.24,1,2014-03-24,22500.00,2014-02-22 22:45:11,50.00,0,2,2.1,50.00,50.00,22500.00
1001136944,Open Fiesta Arts Store dreaming big in San Antonio,0.7,0.4,1,2016-03-05,5000.00,2016-01-20 00:50:26,52.00,0,4,2.1,52.00,52.00,5000.00
1001137002,Opening Portals DVD,0.27,0.37,2,2014-03-28,2000.00,2014-02-26 10:27:50,0.00,0,0,1.1,0.00,0.00,3326.62
1001143049,Nutty Nations: Re-Imagining Learning Through 0.6,0.6,0.35,1,2014-12-01,25000.00,2014-10-24 12:24:36,18431.00,0,71,2.1,18431.00,18431.00,25000.00
1001149306,Night Terrors: Garden of Limbo,0.58,0.3,1,2014-01-05,350.00,2013-12-06 20:23:31,1067.00,1,14,2.1,1067.00,1067.00,350.00
100114978,Incl2.1ive Toolkit: tools for iOS & OS X app accessibility,0.65,0.19,2,2015-06-13,5500.00,2015-05-13 13:20:01,7157.00,1,184,1.1,11147.99,11335.49,8711.08
1001156528,Greek4Fun,0.6,0.35,1,2012-05-09,12000.00,2012-04-09 15:07:15,686.00,0,14,2.1,686.00,686.00,12000.00
1001157858,Hood's Up Brewery,0.57,0.24,1,2015-06-21,28000.00,2015-05-15 20:39:33,12024.00,0,62,2.1,12024.00,12024.00,28000.00
1001159174,Fooju 0.621 Collaborative,0.9,0.62,1,2014-12-21,1500.00,2014-11-21 08:02:19,1900.00,1,47,2.1,1900.00,1900.00,1500.00
1001165113,CHRIS CRITELLI RECORDS HIS DEBUT EP!,0.47,0.46,1,2013-09-05,10000.00,2013-08-06 04:02:22,11713.00,1,195,2.1,11713.00,11713.00,10000.00
10011702,Piero Marsili,0.27,0.37,2,2016-08-09,10000.00,2016-06-30 17:51:08,0.00,0,0,1.1,0.00,0.00,12966.80
1001181420,Sleeping in a Truck,0.17,0.46,1,2009-07-15,10000.00,2009-06-20 22:15:06,10328.00,1,65,2.1,10328.00,10328.00,10000.00
1001188527,0.361 Your Own Leatherjacket,0.55,0.25,3,2016-06-14,2000.00,2016-05-29 22:04:54,2028.00,1,7,3.2,2254.15,2282.32,2250.81
1001190550,Sanfilippo Wing it!,0.34,0.25,3,2016-06-26,10000.00,2016-05-15 22:43:59,855.00,0,25,3.2,966.76,952.04,11134.99
1001216413,Road Runner multisport smartphone 4.1rrier,0.28,0.36,3,2017-03-09,59000.00,2017-01-22 16:53:55,4021.00,0,50,3.1,917.10,4264.68,62575.57
1001217929,LEGO Imagination Lab,0.52,0.37,1,2014-03-16,2500.00,2014-02-14 23:56:40,1186.69,0,15,2.1,1186.69,1186.69,2500.00
1001218320,Arkham Source Book,0.6,0.35,1,2012-08-12,800.00,2012-06-13 05:33:44,45.00,0,3,2.1,45.00,45.00,800.00
1001223817,Finishing & Festival Funds - The Final Stage - short film,0.16,0.37,1,2016-09-18,2000.00,2016-08-29 22:44:12,310.00,0,9,2.1,75.00,310.00,2000.00
1001227372,Lonely Ho2.1e Films: Adam Hope,0.371,0.37,1,2012-06-09,3397.98,2012-05-10 07:43:31,50.00,0,1,2.1,50.00,50.00,3397.98
1001228129,Adult Colour Debut Album,0.17,0.46,1,2017-06-24,2200.00,2017-05-25 22:27:33,2415.00,1,52,2.1,355.00,2415.00,2200.00
1001230250,Open A.I.R.,0.42,0.4,1,2010-07-12,3000.00,2010-05-12 21:45:14,3125.00,1,55,2.1,3125.00,3125.00,3000.00
1001242672,At Home in Maine: A Film Series About Homebirth and Midwives,0.27,0.37,1,2011-09-15,10000.00,2011-08-01 17:35:43,1765.00,0,34,2.1,1765.00,1765.00,10000.00
1001243185,The F2.1IONproject,0.27,0.37,1,2011-04-24,5000.00,2011-03-24 00:08:46,100.00,0,1,2.1,100.00,100.00,5000.00
1001243867,Lego Batman: Zombie Genesis Series,0.52,0.37,2,2013-06-04,125.00,2013-05-14 10:17:24,242.00,1,19,1.1,371.54,376.94,194.70
1001244864,Digitizing My 0.72,0.72,0.37,1,2014-12-06,3500.00,2014-11-05 15:50:51,3585.00,1,43,2.1,3585.00,3585.00,3500.00
100124630,"""Progress"" The Steampunk Series - Season 2",0.371,0.37,1,2015-09-05,40000.00,2015-08-06 03:19:15,733.00,0,18,2.1,733.00,733.00,40000.00
1001251896,Winter Writing Residency,0.42,0.4,1,2012-02-15,1000.00,2012-01-28 19:07:32,1145.00,1,21,2.1,1145.00,1145.00,1000.00
1001259618,DOME Shades: Sunglasses for Big Heads,0.34,0.25,1,2015-03-31,10000.00,2015-02-25 21:13:42,3238.00,0,36,2.1,3238.00,3238.00,10000.00
1001263250,A Portrait a Day 365 Challenge,0.29,0.4,1,2014-12-25,30000.00,2014-11-25 17:43:46,1152.00,0,9,2.1,1152.00,1152.00,30000.00
1001265769,XPUMP | TURN ANY SOUND SOURCE INTO A HOME THEATER EXPERIENCE,0.461,0.19,1,2016-10-21,25000.00,2016-09-06 10:00:03,227673.00,1,2278,2.1,16679.00,227673.00,25000.00
1001270191,Complete Paine's Skatepark,0.41,0.4,1,2013-04-03,10000.00,2013-03-14 22:01:25,11511.10,1,177,2.1,11511.10,11511.10,10000.00
1001279854,Westward #8,0.14,0.53,1,2014-07-31,2500.00,2014-06-25 17:27:43,2611.00,1,75,2.1,2611.00,2611.00,2500.00
1001288451,"Paperback & Kindle available, but get it for less here!",0.58,0.3,2,2017-07-09,50.00,2017-06-09 02:20:24,33.00,0,6,1.1,2.58,42.81,64.87
1001292387,TIBA Putt: A personal approach to improve your putting,0.28,0.36,1,2014-05-14,9225.00,2014-04-14 04:54:04,1076.00,0,32,2.1,1076.00,1076.00,9225.00
1001295591,Ghost Herds: Rescuing horses and horse people in Kentucky,0.53,0.3,1,2013-02-25,2200.00,2013-01-26 03:06:59,2510.00,1,31,2.1,2510.00,2510.00,2200.00
100130008,Gideon's Epic Forge,0.7,0.4,1,2014-08-30,550.00,2014-07-31 23:40:01,708.00,1,23,2.1,708.00,708.00,550.00
1001302417,Survyval Breakthrough Hoodie,0.61,0.25,3,2017-07-01,20000.00,2017-05-22 11:38:07,1.00,0,1,3.1,0.00,1.14,22824.02
1001302832,"The Farmer, the Bean and the Holy Roast",0.41,0.24,1,2013-02-21,3500.00,2013-01-22 22:58:00,1278.00,0,29,2.1,1278.00,1278.00,3500.00
1001303993,A Jessi4.1 Rabbit Production,0.461,0.46,1,2012-07-16,1300.00,2012-06-28 05:56:40,625.00,0,10,2.1,625.00,625.00,1300.00
1001304256,FINAL HOURS!!! Kira Kira Rainbow Unicorn Stickers!,0.91,0.26,6,2016-01-17,250.00,2016-01-02 09:03:53,1009.00,1,39,6.1,734.39,709.07,175.69
1001328623,Belleflower - A Feature Film,0.22,0.37,1,2014-05-28,2500.00,2014-05-07 23:32:26,3863.37,1,42,2.1,3863.37,3863.37,2500.00
1001333672,Mutant Plants: A Guide (0),0.53,0.3,2,2013-08-03,1000.00,2013-07-04 11:17:47,55.00,0,6,1.1,83.34,85.39,1552.55
1001338336,MAB MINDZ AT SOUND SET 2014,0.61,0.25,1,2014-05-09,1500.00,2014-04-22 02:33:09,247.00,0,9,2.1,247.00,247.00,1500.00
1001338443,Lei,0.371,0.37,2,2016-04-17,370.00,2016-03-24 18:44:13,495.00,1,17,1.1,703.20,711.71,531.98
1001339505,"""The Get Back"" an adaptation of Wrong Becomes Me",0.22,0.37,1,2010-08-03,9000.00,2010-06-24 13:34:32,171.00,0,8,2.1,171.00,171.00,9000.00
1001340544,The Bicycle B2.1,0.41,0.4,1,2013-03-25,4500.00,2013-02-20 20:45:04,5263.00,1,107,2.1,5263.00,5263.00,4500.00
100134337,Danger!  Extreme Lawn Darts (0),0.6,0.35,1,2012-05-30,10000.00,2012-05-15 21:11:19,60.00,0,3,2.1,60.00,60.00,10000.00
1001344493,My 1st Cookbook (for children),0.29,0.3,1,2013-07-29,3800.00,2013-06-29 02:37:50,272.00,0,9,2.1,272.00,272.00,3800.00
1001347176,The Book of Maxwell,0.91,0.21,1,2017-08-07,1500.00,2017-07-12 23:47:37,1804.00,1,33,2.1,500.00,1804.00,1500.00
1001348491,Glory of the Three Kingdoms - Guandu Core Set,0.15,0.35,1,2012-12-07,7000.00,2012-10-23 14:43:27,7782.00,1,130,2.1,7782.00,7782.00,7000.00
1001352451,The Great Apple Pie,0.41,0.24,4,2014-08-15,15.00,2014-07-16 05:03:30,6.00,0,2,4.1,5.59,5.50,13.76
1001353002,The Project Unk5.1wn (0),0.6,0.35,5,2015-11-07,50000.00,2015-09-08 18:59:12,5.00,0,1,5.1,0.60,0.58,5767.28
1001353112,It belongs to the world: Ackermann's Repository of Arts!,0.55,0.25,1,2013-07-05,5000.00,2013-06-05 02:50:48,0.00,0,0,2.1,0.00,0.00,5000.00
1001366443,SEVEN DEVILS - Feature Film,0.84,0.37,1,2017-05-12,7000.00,2017-03-13 08:36:48,810.00,0,10,2.1,0.00,810.00,7000.00
1001368898,Riposte (0),0.6,0.35,3,2015-11-18,15000.00,2015-10-19 20:10:12,1030.00,0,28,3.1,1168.94,1100.86,16031.98
1001373564,"Chill Puck - Keep your beverage colder, longer.",0.28,0.36,1,2013-05-08,7500.00,2013-04-10 02:00:27,41759.00,1,1127,2.1,41759.00,41759.00,7500.00
1001377540,Heroes And Other Strangers at FringeNYC,0.13,0.59,1,2011-07-02,1971.00,2011-05-30 05:52:57,2308.50,1,53,2.1,2308.50,2308.50,1971.00
1001404128,Project World,0.311,0.31,2,2014-04-30,20000.00,2014-03-26 00:45:57,25.00,0,2,1.1,41.20,42.19,33751.86
1001407622,Quadrato Retractable Knife - Make 100,0.28,0.36,1,2017-11-21,5350.00,2017-11-07 22:41:41,2670.00,0,35,2.1,753.00,2670.00,5350.00
1001423755,Single Track - contemporary art gallery and espresso bar,0.42,0.4,2,2013-11-22,9900.00,2013-10-23 21:08:11,10015.00,1,85,1.1,16151.58,16225.19,16038.88
1001432466,The Great Fly Cup Bake Off,0.9,0.24,2,2015-09-08,250.00,2015-08-09 20:29:42,340.00,1,17,1.1,526.83,524.38,385.58
1001435839,"Un Amour Oublie ""a love forgotten""",0.52,0.37,1,2015-06-10,5000.00,2015-05-11 19:37:54,0.00,0,0,2.1,0.00,0.00,5000.00
1001442355,In the Loop: A Resource Strategy Game for Tomorrow's Leaders,0.15,0.35,1,2015-08-07,10000.00,2015-07-08 14:01:20,14414.00,1,102,2.1,14414.00,14414.00,10000.00
1001442379,The Contractors - Create 3D Model: Prop Asset Model #1,0.6,0.35,1,2017-05-26,2000.00,2017-05-05 12:47:05,2348.00,1,17,2.1,340.00,2348.00,2000.00
100144828,Sasha's 0.55 Show - Spectacle,0.55,0.25,1,2014-03-21,1750.00,2014-03-03 21:40:06,2190.00,1,51,2.1,2190.00,2190.00,1750.00
1001468086,Bass River Press,0.79,0.3,1,2015-04-05,2000.00,2015-03-06 19:58:58,325.00,0,6,2.1,325.00,325.00,2000.00
100147142,Betul Soykan Records Joaquin Turina Violin Works CD Project,0.12,0.46,1,2014-09-24,2250.00,2014-08-25 02:33:39,40.00,0,4,2.1,40.00,40.00,2250.00
1001473842,0.41 truck for the world.,0.41,0.24,1,2015-09-15,2000.00,2015-08-31 17:28:20,0.00,0,0,2.1,0.00,0.00,2000.00
1001476723,0.51 The Occupy Portraits,0.311,0.31,1,2014-07-09,60000.00,2014-05-10 07:23:53,10820.00,0,71,2.1,10820.00,10820.00,60000.00
1001484182,Daweyu Hills – Crop to Cup,0.57,0.24,1,2015-10-15,25000.00,2015-09-15 21:01:47,25816.00,1,172,2.1,25816.00,25816.00,25000.00
1001490622,TimeChat™ (0),0.67,0.19,6.1,2014-10-24,33000.00,2014-09-23 21:05:58,1110.00,0,5,6.1,991.48,976.08,29018.64
1001494526,Dream Project,0.42,0.4,3,2017-11-06,200000.00,2017-09-07 18:55:55,0.00,0,0,3.2,0.00,0.00,233081.22
100149523,Dun4.1n Woods - Chameleon EP,0.461,0.46,6.1,2015-08-25,4500.00,2015-08-04 12:05:17,4767.00,0,0,0,3402.08,3211.53
1001498884,Peripheral vision - short film,0.16,0.37,6,2015-06-02,250.00,2015-05-08 10:16:59,842.00,1,6.1,671.75,649.89,192.96
